transcript_id,transcript_id,corpus_name,language,date,filename,target_child_name,target_child_age,target_child_sex,collection_name,pid,collection_id,corpus_id,target_child_id
468,30863,Gillam,eng,2002-03-18,Clinical-MOR/Gillam/SLI/6f/a-1-25pre.xml,None,80.00164274420419,female,Clinical-MOR,11312/c-00033725-1,17,255,18467
469,30864,Gillam,eng,2002-03-25,Clinical-MOR/Gillam/SLI/6f/a-1-50pre.xml,None,77.00158114129654,female,Clinical-MOR,11312/c-00033726-1,17,255,18467
470,30865,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/6f/a-2-07pre.xml,None,78.00160167559909,female,Clinical-MOR,11312/c-00033728-1,17,255,18467
471,30866,Gillam,eng,2002-07-24,Clinical-MOR/Gillam/SLI/6f/a-1-68.xml,None,75.00154007269143,female,Clinical-MOR,11312/c-00033727-1,17,255,18467
472,30867,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/6f/a-2-09pre.xml,None,82.00168381280929,female,Clinical-MOR,11312/c-00033729-1,17,255,18467
473,30868,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/6f/a-2-29pre.xml,None,79.00162220990164,female,Clinical-MOR,11312/c-00033730-1,17,255,18467
474,30869,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/6f/a-3-12pre.xml,None,81.00166327850674,female,Clinical-MOR,11312/c-00033732-1,17,255,18467
475,30870,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/6f/a-2-61pre.xml,None,74.00151953838888,female,Clinical-MOR,11312/c-00033731-1,17,255,18467
476,30871,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/6f/a-3-54pre.xml,None,82.00168381280929,female,Clinical-MOR,11312/c-00033733-1,17,255,18467
477,30872,Gillam,eng,2002-11-15,Clinical-MOR/Gillam/SLI/6m/54916co-l.xml,None,79.00162220990164,female,Clinical-MOR,11312/c-00033734-1,17,255,18467
478,30873,Gillam,eng,2002-11-08,Clinical-MOR/Gillam/SLI/6m/54925co-l.xml,None,77.00158114129654,female,Clinical-MOR,11312/c-00033735-1,17,255,18467
479,30874,Gillam,eng,2002-11-14,Clinical-MOR/Gillam/SLI/6m/55692il-l.xml,None,73.00149900408633,female,Clinical-MOR,11312/c-00033736-1,17,255,18467
480,30875,Gillam,eng,2002-12-10,Clinical-MOR/Gillam/SLI/6m/55696il-l.xml,None,71.00145793548123,female,Clinical-MOR,11312/c-00033737-1,17,255,18467
481,30876,Gillam,eng,2002-03-05,Clinical-MOR/Gillam/SLI/6m/a-1-09.xml,None,74.00151953838888,female,Clinical-MOR,11312/c-00033739-1,17,255,18467
482,30877,Gillam,eng,2002-03-04,Clinical-MOR/Gillam/SLI/6m/a-1-08.xml,None,75.00154007269143,female,Clinical-MOR,11312/c-00033738-1,17,255,18467
483,30878,Gillam,eng,2002-02-13,Clinical-MOR/Gillam/SLI/6m/a-1-12.xml,None,81.00166327850674,female,Clinical-MOR,11312/c-00033740-1,17,255,18467
484,30879,Gillam,eng,2002-03-25,Clinical-MOR/Gillam/SLI/6m/a-1-33.xml,None,77.00158114129654,female,Clinical-MOR,11312/c-00033741-1,17,255,18467
485,30880,Gillam,eng,2002-04-17,Clinical-MOR/Gillam/SLI/6m/a-1-42.xml,None,81.00166327850674,female,Clinical-MOR,11312/c-00033743-1,17,255,18467
486,30881,Gillam,eng,2002-04-04,Clinical-MOR/Gillam/SLI/6m/a-1-36.xml,None,83.00170434711185,female,Clinical-MOR,11312/c-00033742-1,17,255,18467
487,30882,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/6m/a-2-03.xml,None,83.00170434711185,female,Clinical-MOR,11312/c-00033744-1,17,255,18467
488,30883,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/6m/a-2-04.xml,None,83.00170434711185,female,Clinical-MOR,11312/c-00033745-1,17,255,18467
489,30884,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/6m/a-2-13.xml,None,82.00168381280929,female,Clinical-MOR,11312/c-00033746-1,17,255,18467
490,30885,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/6m/a-2-20.xml,None,81.00166327850674,female,Clinical-MOR,11312/c-00033747-1,17,255,18467
491,30886,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/6m/a-2-33.xml,None,75.00154007269143,female,Clinical-MOR,11312/c-00033748-1,17,255,18467
492,30887,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/6m/a-2-67.xml,None,82.00168381280929,female,Clinical-MOR,11312/c-00033749-1,17,255,18467
493,30888,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/6m/a-3-01.xml,None,72.00147846978378,female,Clinical-MOR,11312/c-00033750-1,17,255,18467
494,30889,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/6m/a-3-06.xml,None,79.00162220990164,female,Clinical-MOR,11312/c-00033751-1,17,255,18467
495,30890,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/6m/a-3-29.xml,None,75.00154007269143,female,Clinical-MOR,11312/c-00033752-1,17,255,18467
496,30891,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/6m/a-3-62.xml,None,75.00154007269143,female,Clinical-MOR,11312/c-00033753-1,17,255,18467
497,30892,Gillam,eng,2002-11-12,Clinical-MOR/Gillam/SLI/7f/46918ca-l.xml,None,91.00186862153227,female,Clinical-MOR,11312/c-00033754-1,17,255,18467
498,30893,Gillam,eng,2002-11-12,Clinical-MOR/Gillam/SLI/7f/54918co-l.xml,None,91.00186862153227,female,Clinical-MOR,11312/c-00033755-1,17,255,18467
499,30894,Gillam,eng,2002-12-10,Clinical-MOR/Gillam/SLI/7f/55699il-l.xml,None,95.00195075874248,female,Clinical-MOR,11312/c-00033756-1,17,255,18467
500,30895,Gillam,eng,2002-04-02,Clinical-MOR/Gillam/SLI/7f/a-1-54.xml,None,91.00186862153227,female,Clinical-MOR,11312/c-00033757-1,17,255,18467
501,30896,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/7f/a-2-10.xml,None,92.00188915583482,female,Clinical-MOR,11312/c-00033758-1,17,255,18467
502,30897,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/7f/a-2-12.xml,None,94.00193022443993,female,Clinical-MOR,11312/c-00033759-1,17,255,18467
503,30898,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/7f/a-2-16.xml,None,87.00178648432205,female,Clinical-MOR,11312/c-00033760-1,17,255,18467
504,30899,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/7f/a-2-25.xml,None,93.00190969013737,female,Clinical-MOR,11312/c-00033762-1,17,255,18467
505,30900,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/7f/a-2-19.xml,None,85.00174541571695,female,Clinical-MOR,11312/c-00033761-1,17,255,18467
506,30901,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/7f/a-2-28.xml,None,93.00190969013737,female,Clinical-MOR,11312/c-00033763-1,17,255,18467
507,30902,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/7f/a-2-37.xml,None,94.00193022443993,female,Clinical-MOR,11312/c-00033764-1,17,255,18467
508,30903,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7f/a-3-02.xml,None,84.0017248814144,female,Clinical-MOR,11312/c-00033765-1,17,255,18467
509,30904,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7f/a-3-10.xml,None,93.00190969013737,female,Clinical-MOR,11312/c-00033767-1,17,255,18467
510,30905,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7f/a-3-08.xml,None,88.00180701862462,female,Clinical-MOR,11312/c-00033766-1,17,255,18467
511,30906,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7f/a-3-11.xml,None,89.00182755292717,female,Clinical-MOR,11312/c-00033768-1,17,255,18467
512,30907,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7f/a-3-20.xml,None,94.00193022443993,female,Clinical-MOR,11312/c-00033769-1,17,255,18467
513,30908,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7f/a-3-23.xml,None,89.00182755292717,female,Clinical-MOR,11312/c-00033770-1,17,255,18467
514,30909,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7f/a-3-33.xml,None,85.00174541571695,female,Clinical-MOR,11312/c-00033771-1,17,255,18467
515,30910,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7f/a-3-67.xml,None,88.00180701862462,female,Clinical-MOR,11312/c-00033772-1,17,255,18467
516,30911,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7f/a-3-70.xml,None,93.00190969013737,female,Clinical-MOR,11312/c-00033773-1,17,255,18467
517,30912,Gillam,eng,2002-02-28,Clinical-MOR/Gillam/SLI/7m/41699il-l.xml,None,92.00188915583482,female,Clinical-MOR,11312/c-00033775-1,17,255,18467
518,30913,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7f/a-3-74.xml,None,86.0017659500195,female,Clinical-MOR,11312/c-00033774-1,17,255,18467
519,30914,Gillam,eng,2002-03-27,Clinical-MOR/Gillam/SLI/7m/46760nj-l.xml,None,94.00193022443993,female,Clinical-MOR,11312/c-00033776-1,17,255,18467
520,30915,Gillam,eng,2002-10-22,Clinical-MOR/Gillam/SLI/7m/54939co-l.xml,None,86.0017659500195,female,Clinical-MOR,11312/c-00033777-1,17,255,18467
521,30916,Gillam,eng,2002-11-18,Clinical-MOR/Gillam/SLI/7m/54960pa-l.xml,None,89.00182755292717,female,Clinical-MOR,11312/c-00033778-1,17,255,18467
522,30917,Gillam,eng,2002-11-13,Clinical-MOR/Gillam/SLI/7m/55637co-l.xml,None,94.00193022443993,female,Clinical-MOR,11312/c-00033779-1,17,255,18467
523,30918,Gillam,eng,2002-11-19,Clinical-MOR/Gillam/SLI/7m/55695il-l.xml,None,94.00193022443993,female,Clinical-MOR,11312/c-00033780-1,17,255,18467
524,30919,Gillam,eng,2002-02-18,Clinical-MOR/Gillam/SLI/7m/a-1-18.xml,None,86.0017659500195,female,Clinical-MOR,11312/c-00033782-1,17,255,18467
525,30920,Gillam,eng,2002-02-20,Clinical-MOR/Gillam/SLI/7m/a-1-14.xml,None,95.00195075874248,female,Clinical-MOR,11312/c-00033781-1,17,255,18467
526,30921,Gillam,eng,2002-03-12,Clinical-MOR/Gillam/SLI/7m/a-1-28.xml,None,93.00190969013737,female,Clinical-MOR,11312/c-00033783-1,17,255,18467
527,30922,Gillam,eng,2002-04-17,Clinical-MOR/Gillam/SLI/7m/a-1-35.xml,None,92.00188915583482,female,Clinical-MOR,11312/c-00033784-1,17,255,18467
528,30923,Gillam,eng,2002-03-27,Clinical-MOR/Gillam/SLI/7m/a-1-38.xml,None,89.00182755292717,female,Clinical-MOR,11312/c-00033785-1,17,255,18467
529,30924,Gillam,eng,2002-03-19,Clinical-MOR/Gillam/SLI/7m/a-1-55.xml,None,85.00174541571695,female,Clinical-MOR,11312/c-00033786-1,17,255,18467
530,30925,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/7m/a-2-01.xml,None,88.00180701862462,female,Clinical-MOR,11312/c-00033787-1,17,255,18467
531,30926,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/7m/a-2-56.xml,None,91.00186862153227,female,Clinical-MOR,11312/c-00033788-1,17,255,18467
532,30927,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/7m/a-2-59.xml,None,93.00190969013737,female,Clinical-MOR,11312/c-00033789-1,17,255,18467
533,30928,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/7m/a-2-64.xml,None,86.0017659500195,female,Clinical-MOR,11312/c-00033791-1,17,255,18467
534,30929,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-07.xml,None,86.0017659500195,female,Clinical-MOR,11312/c-00033792-1,17,255,18467
535,30930,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-13.xml,None,93.00190969013737,female,Clinical-MOR,11312/c-00033793-1,17,255,18467
536,30931,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/7m/a-2-62.xml,None,94.00193022443993,female,Clinical-MOR,11312/c-00033790-1,17,255,18467
537,30932,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-14.xml,None,87.00178648432205,female,Clinical-MOR,11312/c-00033794-1,17,255,18467
538,30933,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-15.xml,None,93.00190969013737,female,Clinical-MOR,11312/c-00033795-1,17,255,18467
539,30934,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-24.xml,None,90.00184808722972,female,Clinical-MOR,11312/c-00033796-1,17,255,18467
540,30935,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-26.xml,None,88.00180701862462,female,Clinical-MOR,11312/c-00033797-1,17,255,18467
541,30936,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-40.xml,None,89.00182755292717,female,Clinical-MOR,11312/c-00033799-1,17,255,18467
542,30937,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-27.xml,None,91.00186862153227,female,Clinical-MOR,11312/c-00033798-1,17,255,18467
543,30938,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-50.xml,None,86.0017659500195,female,Clinical-MOR,11312/c-00033800-1,17,255,18467
544,30939,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-64.xml,None,89.00182755292717,female,Clinical-MOR,11312/c-00033801-1,17,255,18467
545,30940,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-69.xml,None,93.00190969013737,female,Clinical-MOR,11312/c-00033802-1,17,255,18467
546,30941,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/7m/a-3-72.xml,None,86.0017659500195,female,Clinical-MOR,11312/c-00033803-1,17,255,18467
547,30942,Gillam,eng,2002-02-13,Clinical-MOR/Gillam/SLI/8f/41768ct-l.xml,None,104.00213556746544,female,Clinical-MOR,11312/c-00033804-1,17,255,18467
548,30943,Gillam,eng,2002-11-15,Clinical-MOR/Gillam/SLI/8f/54428pa-l.xml,None,102.00209449886034,female,Clinical-MOR,11312/c-00033805-1,17,255,18467
549,30944,Gillam,eng,2002-11-05,Clinical-MOR/Gillam/SLI/8f/54850nj-l.xml,None,100.00205343025524,female,Clinical-MOR,11312/c-00033807-1,17,255,18467
550,30945,Gillam,eng,2002-10-16,Clinical-MOR/Gillam/SLI/8f/54840ma-l.xml,None,97.00199182734758,female,Clinical-MOR,11312/c-00033806-1,17,255,18467
551,30946,Gillam,eng,2002-11-14,Clinical-MOR/Gillam/SLI/8f/55693il-l.xml,None,99.00203289595268,female,Clinical-MOR,11312/c-00033808-1,17,255,18467
552,30947,Gillam,eng,2002-03-04,Clinical-MOR/Gillam/SLI/8f/a-1-58.xml,None,98.00201236165013,female,Clinical-MOR,11312/c-00033810-1,17,255,18467
553,30948,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/8f/a-2-39.xml,None,103.0021150331629,female,Clinical-MOR,11312/c-00033812-1,17,255,18467
554,30949,Gillam,eng,2002-04-13,Clinical-MOR/Gillam/SLI/8f/a-1-56.xml,None,96.00197129304503,female,Clinical-MOR,11312/c-00033809-1,17,255,18467
555,30950,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/8f/a-2-30.xml,None,99.00203289595268,female,Clinical-MOR,11312/c-00033811-1,17,255,18467
556,30951,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/8f/a-2-54.xml,None,103.0021150331629,female,Clinical-MOR,11312/c-00033813-1,17,255,18467
557,30952,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/8f/a-3-35.xml,None,100.00205343025524,female,Clinical-MOR,11312/c-00033814-1,17,255,18467
558,30953,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/8f/a-3-57.xml,None,105.00215610176801,female,Clinical-MOR,11312/c-00033815-1,17,255,18467
559,30954,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/8f/a-3-59.xml,None,100.00205343025524,female,Clinical-MOR,11312/c-00033816-1,17,255,18467
560,30955,Gillam,eng,2002-02-22,Clinical-MOR/Gillam/SLI/8m/39061wy-l.xml,None,106.00217663607056,female,Clinical-MOR,11312/c-00033817-1,17,255,18467
561,30956,Gillam,eng,2002-02-22,Clinical-MOR/Gillam/SLI/8m/46895ca-l.xml,None,101.0020739645578,female,Clinical-MOR,11312/c-00033818-1,17,255,18467
562,30957,Gillam,eng,2002-11-06,Clinical-MOR/Gillam/SLI/8m/55639co-l.xml,None,97.00199182734758,female,Clinical-MOR,11312/c-00033819-1,17,255,18467
563,30958,Gillam,eng,2002-11-12,Clinical-MOR/Gillam/SLI/8m/55647co-l.xml,None,102.00209449886034,female,Clinical-MOR,11312/c-00033820-1,17,255,18467
564,30959,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/8m/a-2-44.xml,None,106.00217663607056,female,Clinical-MOR,11312/c-00033824-1,17,255,18467
565,30960,Gillam,eng,2002-03-19,Clinical-MOR/Gillam/SLI/8m/a-1-30.xml,None,102.00209449886034,female,Clinical-MOR,11312/c-00033822-1,17,255,18467
566,30961,Gillam,eng,2003-06-05,Clinical-MOR/Gillam/SLI/8m/a-2-15.xml,None,99.00203289595268,female,Clinical-MOR,11312/c-00033823-1,17,255,18467
567,30962,Gillam,eng,2002-03-04,Clinical-MOR/Gillam/SLI/8m/a-1-07.xml,None,98.00201236165013,female,Clinical-MOR,11312/c-00033821-1,17,255,18467
568,30963,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/8m/a-2-49.xml,None,106.00217663607056,female,Clinical-MOR,11312/c-00033825-1,17,255,18467
569,30964,Gillam,eng,2003-06-09,Clinical-MOR/Gillam/SLI/8m/a-2-52.xml,None,97.00199182734758,female,Clinical-MOR,11312/c-00033826-1,17,255,18467
570,30965,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/8m/a-2-57.xml,None,99.00203289595268,female,Clinical-MOR,11312/c-00033827-1,17,255,18467
571,30966,Gillam,eng,2003-06-06,Clinical-MOR/Gillam/SLI/8m/a-2-60.xml,None,98.00201236165013,female,Clinical-MOR,11312/c-00033828-1,17,255,18467
572,30967,Gillam,eng,2003-06-09,Clinical-MOR/Gillam/SLI/8m/a-2-68.xml,None,104.00213556746544,female,Clinical-MOR,11312/c-00033829-1,17,255,18467
573,30968,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/8m/a-3-04.xml,None,98.00201236165013,female,Clinical-MOR,11312/c-00033830-1,17,255,18467
574,30969,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/8m/a-3-34.xml,None,104.00213556746544,female,Clinical-MOR,11312/c-00033831-1,17,255,18467
575,30970,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/8m/a-3-41.xml,None,107.00219717037311,female,Clinical-MOR,11312/c-00033833-1,17,255,18467
576,30971,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/8m/a-3-44.xml,None,103.0021150331629,female,Clinical-MOR,11312/c-00033834-1,17,255,18467
577,30972,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/8m/a-3-61.xml,None,100.00205343025524,female,Clinical-MOR,11312/c-00033835-1,17,255,18467
578,30973,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/8m/a-3-39.xml,None,106.00217663607056,female,Clinical-MOR,11312/c-00033832-1,17,255,18467
579,30974,Gillam,eng,2004-06-02,Clinical-MOR/Gillam/SLI/8m/a-3-73.xml,None,100.00205343025524,female,Clinical-MOR,11312/c-00033836-1,17,255,18467
580,30975,Gillam,eng,2002-11-14,Clinical-MOR/Gillam/SLI/9f/54499pa-l.xml,None,118.00242304770119,female,Clinical-MOR,11312/c-00033837-1,17,255,18467
581,30976,Gillam,eng,2002-11-19,Clinical-MOR/Gillam/SLI/9f/54938co-l.xml,None,113.00232037618842,female,Clinical-MOR,11312/c-00033839-1,17,255,18467
582,30977,Gillam,eng,2002-11-14,Clinical-MOR/Gillam/SLI/9f/54501pa-l.xml,None,110.00225877328076,female,Clinical-MOR,11312/c-00033838-1,17,255,18467
583,30978,Gillam,eng,2002-11-19,Clinical-MOR/Gillam/SLI/9f/54940co-l.xml,None,115.00236144479352,female,Clinical-MOR,11312/c-00033840-1,17,255,18467
584,30979,Gillam,eng,2002-12-05,Clinical-MOR/Gillam/SLI/9f/55641co-l.xml,None,111.00227930758332,female,Clinical-MOR,11312/c-00033841-1,17,255,18467
585,30980,Gillam,eng,2002-11-12,Clinical-MOR/Gillam/SLI/9f/55648co-l.xml,None,110.00225877328076,female,Clinical-MOR,11312/c-00033843-1,17,255,18467
586,30981,Gillam,eng,2002-11-01,Clinical-MOR/Gillam/SLI/9f/55719tx-l.xml,None,111.00227930758332,female,Clinical-MOR,11312/c-00033844-1,17,255,18467
587,30982,Gillam,eng,2002-11-19,Clinical-MOR/Gillam/SLI/9f/55643co-l.xml,None,111.00227930758332,female,Clinical-MOR,11312/c-00033842-1,17,255,18467
588,30983,Gillam,eng,2002-11-13,Clinical-MOR/Gillam/SLI/9f/55733fl.xml,None,108.00221770467566,female,Clinical-MOR,11312/c-00033845-1,17,255,18467
589,30984,Gillam,eng,2002-11-20,Clinical-MOR/Gillam/SLI/9f/55735fl.xml,None,116.00238197909607,female,Clinical-MOR,11312/c-00033846-1,17,255,18467
590,30985,Gillam,eng,2002-02-25,Clinical-MOR/Gillam/SLI/9m/46892ca-l.xml,None,111.00227930758332,female,Clinical-MOR,11312/c-00033847-1,17,255,18467
591,30986,Gillam,eng,2002-03-14,Clinical-MOR/Gillam/SLI/9m/46907ca-l.xml,None,117.00240251339864,female,Clinical-MOR,11312/c-00033848-1,17,255,18467
592,30987,Gillam,eng,2002-02-27,Clinical-MOR/Gillam/SLI/9m/46909ca-l.xml,None,117.00240251339864,female,Clinical-MOR,11312/c-00033849-1,17,255,18467
593,30988,Gillam,eng,2002-11-15,Clinical-MOR/Gillam/SLI/9m/54426pa-l.xml,None,114.00234091049097,female,Clinical-MOR,11312/c-00033850-1,17,255,18467
594,30989,Gillam,eng,2002-12-02,Clinical-MOR/Gillam/SLI/9m/54460pa-l.xml,None,117.00240251339864,female,Clinical-MOR,11312/c-00033852-1,17,255,18467
595,30990,Gillam,eng,2002-12-02,Clinical-MOR/Gillam/SLI/9m/54457pa-l.xml,None,117.00240251339864,female,Clinical-MOR,11312/c-00033851-1,17,255,18467
596,30991,Gillam,eng,2002-11-12,Clinical-MOR/Gillam/SLI/9m/54504pa-l.xml,None,112.00229984188587,female,Clinical-MOR,11312/c-00033853-1,17,255,18467
597,30992,Gillam,eng,2002-10-16,Clinical-MOR/Gillam/SLI/9m/54839ma-l.xml,None,118.00242304770119,female,Clinical-MOR,11312/c-00033854-1,17,255,18467
598,30993,Gillam,eng,2002-12-02,Clinical-MOR/Gillam/SLI/9m/55636co-l.xml,None,116.00238197909607,female,Clinical-MOR,11312/c-00033855-1,17,255,18467
599,30994,Gillam,eng,2002-12-10,Clinical-MOR/Gillam/SLI/9m/55698il-l.xml,None,109.00223823897821,female,Clinical-MOR,11312/c-00033856-1,17,255,18467
600,30995,Gillam,eng,2002-12-10,Clinical-MOR/Gillam/SLI/9m/55700il-l.xml,None,115.00236144479352,female,Clinical-MOR,11312/c-00033857-1,17,255,18467
601,30996,Gillam,eng,2002-12-13,Clinical-MOR/Gillam/SLI/9m/55709sc-l.xml,None,111.00227930758332,female,Clinical-MOR,11312/c-00033858-1,17,255,18467
602,30997,Gillam,eng,2002-12-11,Clinical-MOR/Gillam/SLI/9m/55715tx-l.xml,None,119.00244358200374,female,Clinical-MOR,11312/c-00033859-1,17,255,18467
603,30998,Gillam,eng,2002-11-01,Clinical-MOR/Gillam/SLI/9m/55717tx-l.xml,None,113.00232037618842,female,Clinical-MOR,11312/c-00033860-1,17,255,18467
604,30999,Gillam,eng,2002-05-01,Clinical-MOR/Gillam/TD/10f/28837tx.xml,None,129.00264892502926,female,Clinical-MOR,11312/c-00033861-1,17,255,18467
605,31000,Gillam,eng,2002-01-10,Clinical-MOR/Gillam/TD/10f/31204tx.xml,None,122.0025051849114,female,Clinical-MOR,11312/c-00033863-1,17,255,18467
606,31001,Gillam,eng,2001-12-11,Clinical-MOR/Gillam/TD/10f/28842tx.xml,None,123.00252571921395,female,Clinical-MOR,11312/c-00033862-1,17,255,18467
607,31002,Gillam,eng,2001-12-10,Clinical-MOR/Gillam/TD/10f/31205tx.xml,None,122.0025051849114,female,Clinical-MOR,11312/c-00033864-1,17,255,18467
608,31003,Gillam,eng,2002-04-30,Clinical-MOR/Gillam/TD/10f/39587oh.xml,None,128.0026283907267,female,Clinical-MOR,11312/c-00033865-1,17,255,18467
609,31004,Gillam,eng,2002-04-30,Clinical-MOR/Gillam/TD/10f/39589oh.xml,None,122.0025051849114,female,Clinical-MOR,11312/c-00033866-1,17,255,18467
610,31005,Gillam,eng,2002-02-05,Clinical-MOR/Gillam/TD/10f/41358oh.xml,None,130.0026694593318,female,Clinical-MOR,11312/c-00033868-1,17,255,18467
611,31006,Gillam,eng,2002-02-09,Clinical-MOR/Gillam/TD/10f/39715tx.xml,None,124.0025462535165,female,Clinical-MOR,11312/c-00033867-1,17,255,18467
612,31007,Gillam,eng,2002-03-14,Clinical-MOR/Gillam/TD/10f/46118v.xml,None,131.00268999363436,female,Clinical-MOR,11312/c-00033869-1,17,255,18467
613,31008,Gillam,eng,2002-02-05,Clinical-MOR/Gillam/TD/10f/46362oh.xml,None,130.0026694593318,female,Clinical-MOR,11312/c-00033870-1,17,255,18467
614,31009,Gillam,eng,2002-01-29,Clinical-MOR/Gillam/TD/10f/46370oh.xml,None,129.00264892502926,female,Clinical-MOR,11312/c-00033871-1,17,255,18467
615,31010,Gillam,eng,2002-01-29,Clinical-MOR/Gillam/TD/10f/46376oh.xml,None,124.0025462535165,female,Clinical-MOR,11312/c-00033872-1,17,255,18467
616,31011,Gillam,eng,2002-03-06,Clinical-MOR/Gillam/TD/10f/46784ca.xml,None,129.00264892502926,female,Clinical-MOR,11312/c-00033873-1,17,255,18467
617,31012,Gillam,eng,2002-03-06,Clinical-MOR/Gillam/TD/10f/46785ca.xml,None,129.00264892502926,female,Clinical-MOR,11312/c-00033874-1,17,255,18467
618,31013,Gillam,eng,2002-03-06,Clinical-MOR/Gillam/TD/10f/46786ca.xml,None,124.0025462535165,female,Clinical-MOR,11312/c-00033875-1,17,255,18467
619,31014,Gillam,eng,2002-03-05,Clinical-MOR/Gillam/TD/10f/46789ca.xml,None,127.00260785642415,female,Clinical-MOR,11312/c-00033876-1,17,255,18467
620,31015,Gillam,eng,2002-03-05,Clinical-MOR/Gillam/TD/10f/46792ca.xml,None,128.0026283907267,female,Clinical-MOR,11312/c-00033877-1,17,255,18467
621,31016,Gillam,eng,2002-03-11,Clinical-MOR/Gillam/TD/10f/46802ca.xml,None,131.00268999363436,female,Clinical-MOR,11312/c-00033878-1,17,255,18467
622,31017,Gillam,eng,2002-03-30,Clinical-MOR/Gillam/TD/10f/46804ca.xml,None,131.00268999363436,female,Clinical-MOR,11312/c-00033879-1,17,255,18467
623,31018,Gillam,eng,2002-11-08,Clinical-MOR/Gillam/TD/10f/54924co.xml,None,129.00264892502926,female,Clinical-MOR,11312/c-00033881-1,17,255,18467
